Image Index,Method,Jaccard Index (IoU),F1 Score,Pixel Accuracy
8,saliency + CAM (multiply),0.010820639038559614,8.545626333557686e-05,4.272995743903604e-05
8,rollout + CAM (sqrt),0.043538158757926965,0.0003485894165556862,0.00017433472389573925
8,rollout + CAM (multiply),0.03281383573354376,0.0002621124583259576,0.00013107939812753475
9,LRP + saliency (sqrt),0.7143834445014537,0.006649989950188757,0.003338038980016119
9,LRP + saliency (multiply),0.5700087183958151,0.005208638309144395,0.002612413077728679
9,LRP + rollout (sqrt),0.7837131789928835,0.006926095377906074,0.0034762914922360825
9,LRP + rollout (multiply),0.6886889701058945,0.0058547109151839685,0.0029364673766026405
9,LRP + CAM (sqrt),0.6978354219612655,0.006340445200693842,0.003181805649732865
9,LRP + CAM (multiply),0.46823268288171643,0.004036976246584856,0.0020230418189875043
9,saliency + rollout (sqrt),0.3339078258649304,0.004162598365358524,0.002090170206423787
9,saliency + rollout (multiply),0.23299985500942438,0.0025615225677390815,0.0012842299834536516
9,saliency + CAM (sqrt),0.2679938744257274,0.0029284910302511133,0.00146843347516869
9,saliency + CAM (multiply),0.05098960080509896,0.0004854351490976535,0.00024294083072178599
9,rollout + CAM (sqrt),0.5843592069457043,0.007166781226036895,0.0036037555136180723
9,rollout + CAM (multiply),0.07495861905887917,0.0007589557375577347,0.0003799946217375304
10,LRP + saliency (sqrt),0.8622629169391759,0.007637501383080594,0.003834702897783528
10,LRP + saliency (multiply),0.7300842192461687,0.00613274588246073,0.003076139096401592
10,LRP + rollout (sqrt),0.867150362772079,0.00802822153814795,0.004032487938021149
10,LRP + rollout (multiply),0.7743060038734667,0.006950126439685605,0.0034885790773676907
10,LRP + CAM (sqrt),0.021031783457512027,0.0005145261341205814,0.0002594474351352326
10,LRP + CAM (multiply),0.02885693892117875,0.00032867383013021525,0.00016462695996249065
10,saliency + rollout (sqrt),0.5483642793987622,0.007172039914564607,0.0036078318222168447
10,saliency + rollout (multiply),0.5564991743335692,0.005469580530240937,0.0027445582936502858
10,saliency + CAM (sqrt),0.0,0.0,0.0
10,saliency + CAM (multiply),0.0,0.0,0.0
10,rollout + CAM (sqrt),0.0,0.0,0.0
10,rollout + CAM (multiply),0.0,0.0,0.0
11,LRP + saliency (sqrt),0.37510486577181207,0.004690194124473058,0.0023558142245867445
11,LRP + saliency (multiply),0.024399399399399398,0.00021395380375301306,0.00010702259197521554
11,LRP + rollout (sqrt),0.4956889168046594,0.005691361796479891,0.0028586557567287572
11,LRP + rollout (multiply),0.09222096956031567,0.000807522131173974,0.0004040514472418138
11,LRP + CAM (sqrt),0.0288438990072696,0.00024295848372836584,0.00012151180442724473
11,LRP + CAM (multiply),0.023203712594015043,0.00019096649459926997,9.549708207019233e-05
11,saliency + rollout (sqrt),0.03283460835420757,0.00031911568766140836,0.00015971063725532165
11,saliency + rollout (multiply),0.0,0.0,0.0
11,saliency + CAM (sqrt),0.011739101760865265,0.00011711547223688907,5.861545037411805e-05
11,saliency + CAM (multiply),0.0,0.0,0.0
11,rollout + CAM (sqrt),0.02120165278060015,0.00020595695960150948,0.00010307098857920759
11,rollout + CAM (multiply),0.01328381659762891,0.00012242552611711646,6.124985263812336e-05
12,LRP + saliency (sqrt),0.4161071908122161,0.003487676278509329,0.0017473071196077012
12,LRP + saliency (multiply),0.11328101418653788,0.0009000452180990868,0.0004502329982758463
12,LRP + rollout (sqrt),0.40437273190774675,0.003229645186959161,0.0016175037345465592
12,LRP + rollout (multiply),0.15906976744186047,0.001271021243150368,0.0006359406138716391
12,LRP + CAM (sqrt),0.004910217248565474,4.125739589793544e-05,2.0634179510643637e-05
12,LRP + CAM (multiply),0.004071451099578518,3.4062081982393984e-05,1.703519471227556e-05
12,saliency + rollout (sqrt),0.15055811956638404,0.0013446643653278858,0.0006731301234547759
12,saliency + rollout (multiply),0.011342898054299912,9.689737716308703e-05,4.8466328618023425e-05
12,saliency + CAM (sqrt),0.0,0.0,0.0
12,saliency + CAM (multiply),0.0,0.0,0.0
12,rollout + CAM (sqrt),0.0,0.0,0.0
12,rollout + CAM (multiply),0.0,0.0,0.0
13,LRP + saliency (sqrt),0.10877585706587074,0.000856831924368909,0.0004285995810863774
13,LRP + saliency (multiply),0.030717572441238652,0.000242037999149274,0.00012103364694550522
13,LRP + rollout (sqrt),0.2426502579402076,0.0019111862980735889,0.0009565088212049643
13,LRP + rollout (multiply),0.10475479832524977,0.0008251709466354896,0.00041275577035262035
13,LRP + CAM (sqrt),0.020333291879119513,0.00016022199157078799,8.011741407121498e-05
13,LRP + CAM (multiply),0.011980267794221282,9.44050550150358e-05,4.72047556912969e-05
13,saliency + rollout (sqrt),0.026862330555901006,0.00021166397527320536,0.00010584318923169686
13,saliency + rollout (multiply),0.023628901877875887,0.0001861882760345719,9.310280534269632e-05
13,saliency + CAM (sqrt),0.0226961820669071,0.0001788393960160789,8.942769460548462e-05
13,saliency + CAM (multiply),0.0204369274136716,0.00016103855166565065,8.052575970868296e-05
13,rollout + CAM (sqrt),0.01987729552709033,0.00015662911923150798,7.832069326635594e-05
13,rollout + CAM (multiply),0.011234091945446254,8.85254156550011e-05,4.426466710152755e-05
14,LRP + saliency (sqrt),0.7250290360046457,0.0059730840441869475,0.0029956319199757183
14,LRP + saliency (multiply),0.5065239700923618,0.004136332563532512,0.0020724686190460766
14,LRP + rollout (sqrt),0.703950880939669,0.006304645641617834,0.0031635888558173685
14,LRP + rollout (multiply),0.6245319013636684,0.005287172609825922,0.002651020278400618
14,LRP + CAM (sqrt),0.2452878508502356,0.0028634766217672655,0.0014363317245458264
14,LRP + CAM (multiply),0.20481850715746422,0.0019194921281358317,0.0009612535345937302
14,saliency + rollout (sqrt),0.8107636558851161,0.007218400528624465,0.003623670890783603
14,saliency + rollout (multiply),0.7545901402342056,0.00624184379246273,0.00313089723794819
14,saliency + CAM (sqrt),0.27309985096870343,0.0026326863756983535,0.0013190617925563886
14,saliency + CAM (multiply),0.16030123722431414,0.001428473845866234,0.0007150166697258822
14,rollout + CAM (sqrt),0.0,0.0,0.0
14,rollout + CAM (multiply),0.0,0.0,0.0
15,LRP + saliency (sqrt),0.7678036666423198,0.007247038741530213,0.0036391255851438375
15,LRP + saliency (multiply),0.542311335648879,0.004743849395556249,0.0023783098144918345
15,LRP + rollout (sqrt),0.8251875426233235,0.007507934521710444,0.0037699845531027768
15,LRP + rollout (multiply),0.7755796470681332,0.006760984271278199,0.003392986097792499
15,LRP + CAM (sqrt),0.3425220731953899,0.0035087440705366645,0.0017593261247812958
15,LRP + CAM (multiply),0.0,0.0,0.0
15,saliency + rollout (sqrt),0.5194371057313851,0.006632645157959053,0.0033351727442233383
15,saliency + rollout (multiply),0.006667189583496744,5.883008418238987e-05,2.9425958403465202e-05
15,saliency + CAM (sqrt),0.0006459948320413437,5.537796150954785e-06,2.76950196738496e-06
15,saliency + CAM (multiply),0.0,0.0,0.0
15,rollout + CAM (sqrt),0.16936948624805398,0.0018038800347234816,0.0009038962046052664
15,rollout + CAM (multiply),0.0,0.0,0.0
16,LRP + saliency (sqrt),0.6102428722280887,0.008183674567592138,0.004119459330764285
16,LRP + saliency (multiply),0.568489775806849,0.006546990795909798,0.0032897222376669275
16,LRP + rollout (sqrt),0.6958458759783263,0.008190430702706074,0.004119459330764285
16,LRP + rollout (multiply),0.7629274965800273,0.007910851498125482,0.0039754671548144
16,LRP + CAM (sqrt),0.0,0.0,0.0
16,LRP + CAM (multiply),0.0,0.0,0.0
16,saliency + rollout (sqrt),0.10547014658562746,0.0016744203206514915,0.0008411424139646748
16,saliency + rollout (multiply),0.05975864469714551,0.0007324663207718914,0.00036710876541678605
16,saliency + CAM (sqrt),0.0,0.0,0.0
16,saliency + CAM (multiply),0.0,0.0,0.0
16,rollout + CAM (sqrt),0.0,0.0,0.0
16,rollout + CAM (multiply),0.0,0.0,0.0
17,LRP + saliency (sqrt),0.6774324764074194,0.007378991452173466,0.003708193205460712
17,LRP + saliency (multiply),0.5139956352595123,0.004810226059313098,0.0024123072647989283
17,LRP + rollout (sqrt),0.804548017289983,0.007591997102237032,0.00381284378829766
17,LRP + rollout (multiply),0.7641865079365079,0.006834620462514728,0.0034303125089064327
17,LRP + CAM (sqrt),0.13980309423347398,0.0013262263257259887,0.000663974548978254
17,LRP + CAM (multiply),0.0,0.0,0.0
17,saliency + rollout (sqrt),0.02247289261979713,0.00022864544919934057,0.00011444765867700288
17,saliency + rollout (multiply),0.0,0.0,0.0
17,saliency + CAM (sqrt),0.0,0.0,0.0
17,saliency + CAM (multiply),0.0,0.0,0.0
17,rollout + CAM (sqrt),0.11116103522645579,0.0011001941571418788,0.0005508628551885314
17,rollout + CAM (multiply),0.0,0.0,0.0
18,LRP + saliency (sqrt),0.15063766865873945,0.0013012995431879763,0.000651232067146421
18,LRP + saliency (multiply),0.0,0.0,0.0
18,LRP + rollout (sqrt),0.28774629823947767,0.0026246970378571073,0.0013147163531430405
18,LRP + rollout (multiply),0.078263585259213,0.0006671336069486251,0.0003337397873760595
18,LRP + CAM (sqrt),0.003611251900658895,3.0359949155074627e-05,1.5182097270898157e-05
18,LRP + CAM (multiply),0.0,0.0,0.0
18,saliency + rollout (sqrt),0.298609868146292,0.002661616773982204,0.0013330946814183382
18,saliency + rollout (multiply),0.15101887735966996,0.0012859545657774277,0.0006435078422191219
18,saliency + CAM (sqrt),0.023421992854307266,0.0002198473737554403,0.00011000361706808665
18,saliency + CAM (multiply),0.0,0.0,0.0
18,rollout + CAM (sqrt),0.008732119262365714,8.092283980605138e-05,4.048559272239509e-05
18,rollout + CAM (multiply),0.0,0.0,0.0
19,LRP + saliency (sqrt),0.14412508970049476,0.0011721534310752434,0.0005864459072806891
19,LRP + saliency (multiply),0.11268679475449832,0.0009081429950408511,0.00045428042503189645
19,LRP + rollout (sqrt),0.14404061998931053,0.0011590032326452475,0.0005798376331682494
19,LRP + rollout (multiply),0.12533404596472475,0.001008559236419587,0.0005045340444451001
19,LRP + CAM (sqrt),0.1469040719841391,0.0011835571868077453,0.0005921320966332534
19,LRP + CAM (multiply),0.11117049706039552,0.0008946365738614351,0.0004475184701261443
19,saliency + rollout (sqrt),0.15895046094620605,0.00144494652439249,0.0007233754941221706
19,saliency + rollout (multiply),0.10460000703903143,0.000912750482364982,0.00045673931772489723
19,saliency + CAM (sqrt),0.187272862122673,0.0015507884761368968,0.0007760880062283752
19,saliency + CAM (multiply),0.13107412107188177,0.001078772177875771,0.000539726946113674
19,rollout + CAM (sqrt),0.22664327572692322,0.0018643887471611596,0.0009331497769938009
19,rollout + CAM (multiply),0.15263630916716597,0.0012519234962942941,0.0006264029135419519
20,LRP + saliency (sqrt),0.5035368375231255,0.004095558306384407,0.002052080808609426
20,LRP + saliency (multiply),0.3710006057602291,0.002983411664311497,0.001493934342727653
20,LRP + rollout (sqrt),0.38819644188771707,0.0032265833634386666,0.0016161189683537385
20,LRP + rollout (multiply),0.2994143083912639,0.002422954369833642,0.001212976228992172
20,LRP + CAM (sqrt),0.04228541848652496,0.0005778550216131926,0.0002898281410041625
20,LRP + CAM (multiply),0.0,0.0,0.0
20,saliency + rollout (sqrt),0.5739958805355304,0.00493014449211042,0.00247185484909977
20,saliency + rollout (multiply),0.42520312251075354,0.0035442941600372533,0.0017755577085082853
20,saliency + CAM (sqrt),0.004040214225312412,3.811396163164983e-05,1.907055862766486e-05
20,saliency + CAM (multiply),0.0,0.0,0.0
20,rollout + CAM (sqrt),0.0,0.0,0.0
20,rollout + CAM (multiply),0.0,0.0,0.0
21,LRP + saliency (sqrt),0.20296386350297643,0.001598822785610628,0.0008000510287633341
21,LRP + saliency (multiply),0.01211562244534345,9.550912145158002e-05,4.7756841332769506e-05
21,LRP + rollout (sqrt),0.18961577965497725,0.0014937222713561334,0.0007474193541457318
21,LRP + rollout (multiply),0.011864087031253275,9.352632584307538e-05,4.676534981721028e-05
21,LRP + CAM (sqrt),0.01211562244534345,9.550912145158002e-05,4.7756841332769506e-05
21,LRP + CAM (multiply),0.012492925566478713,9.848330749248114e-05,4.924407860610835e-05
21,saliency + rollout (sqrt),0.013603873645376989,0.0001072405816867952,5.362316613316161e-05
21,saliency + rollout (multiply),0.012723499696061374,0.00010030086127374657,5.015294582870431e-05
21,saliency + CAM (sqrt),0.012220428867881024,9.6335285128071e-05,4.816996279758585e-05
21,saliency + CAM (multiply),0.012513886850986228,9.864853979092953e-05,4.932670289907162e-05
21,rollout + CAM (sqrt),0.012136583729850966,9.567435424148455e-05,4.7839465625732775e-05
21,rollout + CAM (multiply),0.011675435470685643,9.203922655653906e-05,4.6021731180540856e-05
22,LRP + saliency (sqrt),0.2639753940792003,0.002128250165174965,0.00106528542620959
22,LRP + saliency (multiply),0.15502166511915816,0.001242629350365656,0.0006217009471048394
22,LRP + rollout (sqrt),0.31341057703338304,0.0025399304587121847,0.0012716398708438393
22,LRP + rollout (multiply),0.2153969649478231,0.0017469702002846305,0.000874291199634582
22,LRP + CAM (sqrt),0.29619312906220985,0.0023728950668050856,0.0011878568632479787
22,LRP + CAM (multiply),0.1402429588362736,0.0011242321494419312,0.0005624322269166566
22,saliency + rollout (sqrt),0.36345894009908425,0.0030001389469555668,0.001502508602885766
22,saliency + rollout (multiply),0.299710828704056,0.002441143857348193,0.0012221458348751733
22,saliency + CAM (sqrt),0.3365289129936598,0.002730244922584186,0.001367059407272458
22,saliency + CAM (multiply),0.08948467966573816,0.0007174836146657,0.0003588705492022694
22,rollout + CAM (sqrt),0.36121247154882763,0.0030967701969165486,0.0015512268702655813
22,rollout + CAM (multiply),0.13057735529273057,0.0010989048470571893,0.0005498647757772774
23,LRP + saliency (sqrt),0.7951724811883123,0.006578463354393794,0.003300311292726701
23,LRP + saliency (multiply),0.5821088165210484,0.004744688728430704,0.002377992516806765
23,LRP + rollout (sqrt),0.8802719747733544,0.007219924826462766,0.003623163423611604
23,LRP + rollout (multiply),0.67123695976155,0.005465398148511436,0.00274018718122915
23,LRP + CAM (sqrt),0.7124170616113744,0.006077154636741235,0.0030484379594609666
23,LRP + CAM (multiply),0.5816012317167052,0.0048901733729898025,0.002451404873201448
23,saliency + rollout (sqrt),0.7563524103538352,0.007712960033063615,0.0038754423500065908
23,saliency + rollout (multiply),0.7276065237810605,0.006883731902029816,0.0034560590543596193
23,saliency + CAM (sqrt),0.7012634613753922,0.006681416411804697,0.003354255178917269
23,saliency + CAM (multiply),0.531326139923425,0.004938016010946771,0.002476551647215096
23,rollout + CAM (sqrt),0.7255144032921811,0.007119133428228192,0.003575303434359822
23,rollout + CAM (multiply),0.5739929947460596,0.005300321213211587,0.0026586629622494195
24,LRP + saliency (sqrt),0.8092768535037133,0.006642080367946599,0.003332355004289728
24,LRP + saliency (multiply),0.4293341180427106,0.003483375180107687,0.001744762722178355
24,LRP + rollout (sqrt),0.8009516896523913,0.006762093600285436,0.0033931731310982557
24,LRP + rollout (multiply),0.69651596847781,0.005720899611719447,0.002868873043526987
24,LRP + CAM (sqrt),0.30146842260276857,0.0024450653700938303,0.0012240502207390496
24,LRP + CAM (multiply),0.07267810360855236,0.0005875081422821753,0.00029384038795131405
24,saliency + rollout (sqrt),0.633899827805645,0.005766238188473653,0.0028929611218416
24,saliency + rollout (multiply),0.4411845245080781,0.0038447554695635175,0.001926704590299372
24,saliency + CAM (sqrt),0.18025040387722133,0.0015234486672384292,0.0007624474717597179
24,saliency + CAM (multiply),0.037116076659134654,0.0003030076843363645,0.00015153280471675323
24,rollout + CAM (sqrt),0.19081244665166447,0.001678342488342379,0.0008401785046189317
24,rollout + CAM (multiply),0.0652122455420546,0.0005644669586209523,0.00028239427981600126
25,LRP + saliency (sqrt),0.45409654993177834,0.004183692160710288,0.0020973426257805392
25,LRP + saliency (multiply),0.23347483323226198,0.0020767193468133297,0.0010398186004191685
25,LRP + rollout (sqrt),0.3722988137223469,0.0034765540678706464,0.0017423338510919747
25,LRP + rollout (multiply),0.0,0.0,0.0
25,LRP + CAM (sqrt),0.4203186016240005,0.004058532404517355,0.002034923500560572
25,LRP + CAM (multiply),0.17363709246392303,0.0015580343828634202,0.0007799389733014196
25,saliency + rollout (sqrt),0.5989894070376233,0.005882892823905149,0.0029526046780733615
25,saliency + rollout (multiply),0.41136063408190227,0.0037292787905352483,0.001868972653220947
25,saliency + CAM (sqrt),0.49833594976452117,0.004748471899738792,0.0023815297007002945
25,saliency + CAM (multiply),0.3702802308601627,0.0031901567040918477,0.0015979896240208
25,rollout + CAM (sqrt),0.5706180119040997,0.0061298093801381145,0.0030783432043578153
25,rollout + CAM (multiply),0.3655598551991012,0.0035065903482851862,0.0017576385404487935
26,LRP + saliency (sqrt),0.6799275412805685,0.005554249692521427,0.0027849350395852306
26,LRP + saliency (multiply),0.5369292277477731,0.004359505744239672,0.00218451457403678
26,LRP + rollout (sqrt),0.7376579847775994,0.006011086140787672,0.003014658649265127
26,LRP + rollout (multiply),0.5628813915971101,0.0045697384799882465,0.0022901018232064224
26,LRP + CAM (sqrt),0.6025811881882585,0.004891252054627616,0.002451621777341604
26,LRP + CAM (multiply),0.4291225362979589,0.003485713162498444,0.0017458994335672138
26,saliency + rollout (sqrt),0.5387305287697361,0.005778921033158321,0.00290165175555924
26,saliency + rollout (multiply),0.046828110824202664,0.00038288662276309476,0.00019148390322386408
26,saliency + CAM (sqrt),0.6398726621567847,0.005490115743111749,0.002753258864834338
26,saliency + CAM (multiply),0.5194013679149455,0.004367395315612641,0.0021887951381923064
26,rollout + CAM (sqrt),0.6872212017843086,0.005959596936462254,0.0029895460062193745
26,rollout + CAM (multiply),0.5434179222839016,0.004681057088915322,0.002346605270059366
27,LRP + saliency (sqrt),0.5523779125438877,0.004482275315460263,0.0022463392821215743
27,LRP + saliency (multiply),0.10966006675524158,0.0008780968548096432,0.0004392472050560157
27,LRP + rollout (sqrt),0.5293318848451928,0.004541938945216826,0.0022768425602504644
27,LRP + rollout (multiply),0.26297731749158143,0.0021464805743896965,0.0010744941972380905
27,LRP + CAM (sqrt),0.016621081422259626,0.00014350294317270476,7.178005449053685e-05
27,LRP + CAM (multiply),0.0012321720112127652,1.0381739143750491e-05,5.192047341087656e-06
27,saliency + rollout (sqrt),0.40374067080298537,0.0034895613670583333,0.0017484219421112681
27,saliency + rollout (multiply),0.2745055219317402,0.002281251118069718,0.0011421206138557572
27,saliency + CAM (sqrt),0.0001819449919640962,1.5571638751476385e-06,7.788071011631484e-07
27,saliency + CAM (multiply),0.0,0.0,0.0
27,rollout + CAM (sqrt),0.0,0.0,0.0
27,rollout + CAM (multiply),0.0,0.0,0.0
28,LRP + saliency (sqrt),0.7297741628450289,0.007791378766414298,0.0039159332610568
28,LRP + saliency (multiply),0.3310154412516617,0.003000025023378323,0.001502949486132424
28,LRP + rollout (sqrt),0.8201213730324294,0.00799293583055974,0.004015758450898775
28,LRP + rollout (multiply),0.788091636049276,0.006748051017967507,0.003386163300081485
28,LRP + CAM (sqrt),0.8210684402488736,0.0070806709893234876,0.003553776758374289
28,LRP + CAM (multiply),0.5126661365443599,0.004182029966427,0.0020954003802643277
28,saliency + rollout (sqrt),0.40926282263950636,0.005694751881747111,0.002863822190443247
28,saliency + rollout (multiply),0.12503612368750602,0.0012037215211590224,0.000602665564720385
28,saliency + CAM (sqrt),0.60675732510865,0.007985652395326696,0.004019008573358746
28,saliency + CAM (multiply),0.38680026498840675,0.004321572752719718,0.0021687602872179647
28,rollout + CAM (sqrt),0.5896740971610542,0.008027013117336614,0.004040830824161411
28,rollout + CAM (multiply),0.3017523266538107,0.0033316485319084726,0.0016710272476337948
